movieId;title;title_es;genres;genres;genres;genres;genres;LINK IMDB;LINK TMDBLD;rating;;
141688;Legend (2015);Leyenda  (2015);Crime;Thriller;;;;https://www.imdb.com/es-es/title/tt03569230;https://www.themoviedb.org/movie/276907;3.5;;
141718;Deathgasm (2015);Gas de muerte  (2015);Comedy;Horror;;;;https://www.imdb.com/es-es/title/tt03705412;https://www.themoviedb.org/movie/323373;5;;
141749;The Danish Girl (2015);La chica danesa  (2015);Drama;;;;;https://www.imdb.com/es-es/title/tt0810819;https://www.themoviedb.org/movie/306819;3.8;;
141799;Cooties (2015);P†jaros  (2015);Comedy;Horror;;;;https://www.imdb.com/es-es/title/tt02490326;https://www.themoviedb.org/movie/241843;3.5;;
141810;Autumn Marathon (1979);Marat¢n de oto§o  (1979);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt079679;https://www.themoviedb.org/movie/27924;4;;
141816;12 Chairs (1976);12 sillas  (1976);Adventure;Comedy;;;;https://www.imdb.com/es-es/title/tt075468;https://www.themoviedb.org/movie/27934;5;;
141818;Ordinary Miracle (1978);Milagro ordinario  (1978);Comedy;Drama;Fantasy;Romance;;https://www.imdb.com/es-es/title/tt0186408;https://www.themoviedb.org/movie/27935;4.5;;
141820;Old Men: Robbers (1971);Viejos: ladrones  (1971);Comedy;;;;;https://www.imdb.com/es-es/title/tt067789;https://www.themoviedb.org/movie/46010;4;;
141830;Unbelievable Adventures of Italians in Russia (1974);Aventuras incre°bles de los italianos en Rusia  (1974);Adventure;Comedy;;;;https://www.imdb.com/es-es/title/tt070439;https://www.themoviedb.org/movie/57778;3.3;;
141836;It Can't Be! (1975);≠No puede ser!  (1975);Comedy;;;;;https://www.imdb.com/es-es/title/tt073442;https://www.themoviedb.org/movie/42275;4.5;;
141844;12 Chairs (1971);12 sillas  (1971);Adventure;Comedy;;;;https://www.imdb.com/es-es/title/tt065670;https://www.themoviedb.org/movie/31648;4.5;;
141846;Steve Jobs: The Man in the Machine (2015);Steve Jobs: El hombre en la m†quina  (2015);Documentary;;;;;https://www.imdb.com/es-es/title/tt04425064;https://www.themoviedb.org/movie/324308;4;;
141866;Green Room (2015);Cuarto verde  (2015);(no genres listed);;;;;https://www.imdb.com/es-es/title/tt04062536;https://www.themoviedb.org/movie/313922;3.3;;
141890;Beasts of No Nation (2015);Bestias de ninguna naci¢n  (2015);Drama;War;;;;https://www.imdb.com/es-es/title/tt01365050;https://www.themoviedb.org/movie/283587;3;;
141928;Bloodsucking Bastards (2015);Bastardos de chorro de sangre  (2015);Comedy;Horror;;;;https://www.imdb.com/es-es/title/tt03487994;https://www.themoviedb.org/movie/317981;5;;
141994;Saving Christmas (2014);Salvando la Navidad  (2014);Children;Comedy;;;;https://www.imdb.com/es-es/title/tt04009460;https://www.themoviedb.org/movie/295884;0.5;;
142020;Oscar (1967);Oscar  (1967);Comedy;;;;;https://www.imdb.com/es-es/title/tt062083;https://www.themoviedb.org/movie/2798;5;;
142056;Iron Man & Hulk: Heroes United (2013);Iron Man & Hulk: Heroes United  (2013);Action;Adventure;Animation;;;https://www.imdb.com/es-es/title/tt03221698;https://www.themoviedb.org/movie/230896;3;;
142074;Knock Knock (2015);Golpeteo  (2015);Crime;Horror;Thriller;;;https://www.imdb.com/es-es/title/tt03605418;https://www.themoviedb.org/movie/263472;1.5;;
142115;The Blue Planet (2001);El planeta azul  (2001);Documentary;;;;;https://www.imdb.com/es-es/title/tt0296310;https://www.themoviedb.org/movie/200813;4.8;;
142196;Cornered! (2009);≠Arrinconado!  (2009);Comedy;Horror;;;;https://www.imdb.com/es-es/title/tt01151911;https://www.themoviedb.org/movie/32285;4.5;;
142222;Demolition (2016);Demolici¢n  (2016);Drama;;;;;https://www.imdb.com/es-es/title/tt01172049;https://www.themoviedb.org/movie/303991;3.1;;
142366;Cigarette Burns (2005);Quemaduras de cigarrillos  (2005);Horror;Thriller;;;;https://www.imdb.com/es-es/title/tt0643109;https://www.themoviedb.org/movie/327389;3;;
142372;Our Brand Is Crisis (2015);Nuestra marca es crisis  (2015);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt01018765;https://www.themoviedb.org/movie/10317;2.8;;
142420;High Rise (2015);Alto ascenso  (2015);Action;Drama;Sci-Fi;;;https://www.imdb.com/es-es/title/tt0462335;https://www.themoviedb.org/movie/254302;3;;
142422;The Night Before (2015);La noche anterior  (2015);Comedy;;;;;https://www.imdb.com/es-es/title/tt03530002;https://www.themoviedb.org/movie/296100;4.3;;
142424;Into the Forest (2015);En el bosque  (2015);Drama;Sci-Fi;;;;https://www.imdb.com/es-es/title/tt02625810;https://www.themoviedb.org/movie/334538;2;;
142444;The Editor (2015);El editor  (2015);Comedy;Horror;Mystery;;;https://www.imdb.com/es-es/title/tt03067274;https://www.themoviedb.org/movie/285840;5;;
142448;Everest (2015);Everest  (2015);Adventure;Drama;Thriller;;;https://www.imdb.com/es-es/title/tt02719848;https://www.themoviedb.org/movie/253412;3.1;;
142456;The Brand New Testament (2015);El nuevo testamento  (2015);(no genres listed);;;;;https://www.imdb.com/es-es/title/tt03792960;https://www.themoviedb.org/movie/330764;4;;
142488;Spotlight (2015);Destacar  (2015);Thriller;;;;;https://www.imdb.com/es-es/title/tt01895587;https://www.themoviedb.org/movie/314365;4.2;;
142507;Pawn Sacrifice (2015);Sacrificio de pe¢n  (2015);Drama;;;;;https://www.imdb.com/es-es/title/tt01596345;https://www.themoviedb.org/movie/245698;2.5;;
142509;Hardcore Henry (2015);Hardcore Henry  (2015);Action;Adventure;Sci-Fi;;;https://www.imdb.com/es-es/title/tt03072482;https://www.themoviedb.org/movie/325348;3.8;;
142536;Burnt (2015);Quemado  (2015);Drama;;;;;https://www.imdb.com/es-es/title/tt02503944;https://www.themoviedb.org/movie/295964;2;;
142550;Ryuzo and the Seven Henchmen (2015);Ryuzo y los siete secuaces  (2015);Action;Comedy;;;;https://www.imdb.com/es-es/title/tt04176776;https://www.themoviedb.org/movie/315841;4.5;;
142558;If I Were a Rich Man (2002);Si yo fuera un hombre rico  (2002);Comedy;;;;;https://www.imdb.com/es-es/title/tt0315152;https://www.themoviedb.org/movie/18303;3;;
142598;Last Shift (2014);Èltimo turno  (2014);Horror;;;;;https://www.imdb.com/es-es/title/tt02965466;https://www.themoviedb.org/movie/296065;4;;
142602;F*ck You. Goethe 2 (2015);;Comedy;;;;;https://www.imdb.com/es-es/title/tt03702996;https://www.themoviedb.org/movie/329263;1;;
142831;Garam Masala (2005);Garam masala  (2005);Comedy;;;;;https://www.imdb.com/es-es/title/tt0453671;https://www.themoviedb.org/movie/19636;4.5;;
142961;Life Eternal (2015);Vida eterna  (2015);Comedy;Crime;Thriller;;;https://www.imdb.com/es-es/title/tt03642618;https://www.themoviedb.org/movie/277967;2.5;;
142997;Hotel Transylvania 2 (2015);Hotel Transilvania 2  (2015);Animation;Comedy;;;;https://www.imdb.com/es-es/title/tt02510894;https://www.themoviedb.org/movie/159824;2.9;;
143001;Anti-Social (2015);Antisocial  (2015);Crime;;;;;https://www.imdb.com/es-es/title/tt03475596;https://www.themoviedb.org/movie/330206;1.5;;
143031;Jump In! (2007);≠Entrar de prisa!  (2007);Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt0805559;https://www.themoviedb.org/movie/13968;5;;
143245;The Little Prince (2015);El peque§o pr°ncipe  (2015);Animation;Fantasy;;;;https://www.imdb.com/es-es/title/tt01754656;https://www.themoviedb.org/movie/309809;2.3;;
143255;Narcopolis (2014);Narc¢polis  (2014);Mystery;Sci-Fi;Thriller;;;https://www.imdb.com/es-es/title/tt01957938;https://www.themoviedb.org/movie/301228;1.5;;
143257;Ashby (2015);Ceniza  (2015);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt03774466;https://www.themoviedb.org/movie/330112;3;;
143355;Wonder Woman (2017);Mujer maravilla  (2017);Action;Adventure;Fantasy;;;https://www.imdb.com/es-es/title/tt0451279;https://www.themoviedb.org/movie/297762;3.3;;
143365;The Circle (2016);El c°rculo  (2016);Drama;Sci-Fi;Thriller;;;https://www.imdb.com/es-es/title/tt04287320;https://www.themoviedb.org/movie/339988;2.5;;
143367;Silence (2016);Silencio  (2016);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt0490215;https://www.themoviedb.org/movie/68730;3.8;;
143385;Bridge of Spies (2015);Puente de esp°as  (2015);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt03682448;https://www.themoviedb.org/movie/296098;3.4;;
143410;Hyena Road;Camino de hiena;(no genres listed);;;;;https://www.imdb.com/es-es/title/tt04034452;https://www.themoviedb.org/movie/316042;2;;
143458;The Great Hypnotist (2014);El gran hipnotista  (2014);Drama;Mystery;Thriller;;;https://www.imdb.com/es-es/title/tt03720058;https://www.themoviedb.org/movie/273197;4;;
143472;Into the Grizzly Maze (2015);En el laberinto pardo  (2015);Action;Horror;Thriller;;;https://www.imdb.com/es-es/title/tt01694021;https://www.themoviedb.org/movie/244316;1.5;;
143511;Human (2015);Humano  (2015);Documentary;;;;;https://www.imdb.com/es-es/title/tt03327994;https://www.themoviedb.org/movie/359364;5;;
143525;Chasuke's Journey (2015);El viaje de Chasuke  (2015);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt03560464;https://www.themoviedb.org/movie/319996;4;;
143559;L.A. Slasher (2015);L.A. Slasher  (2015);Comedy;Crime;Fantasy;;;https://www.imdb.com/es-es/title/tt02735292;https://www.themoviedb.org/movie/323792;5;;
143859;Hail. Caesar! (2016);;Comedy;;;;;https://www.imdb.com/es-es/title/tt0475290;https://www.themoviedb.org/movie/270487;2.8;;
143896;How To Change The World (2015);C¢mo cambiar el mundo  (2015);Documentary;;;;;https://www.imdb.com/es-es/title/tt04144504;https://www.themoviedb.org/movie/319073;4.5;;
143969;Er ist wieder da (2015);Er ist wieder da  (2015);Comedy;;;;;https://www.imdb.com/es-es/title/tt04176826;https://www.themoviedb.org/movie/318917;2.8;;
144210;Just Eat It: A Food Waste Story (2014);Solo comerlo: una historia de desperdicio de alimentos  (2014);Documentary;;;;;https://www.imdb.com/es-es/title/tt03597400;https://www.themoviedb.org/movie/259985;4;;
144222;Bros Before Hos (2013);Bros antes de Hos  (2013);Comedy;;;;;https://www.imdb.com/es-es/title/tt02947832;https://www.themoviedb.org/movie/230211;3;;
144262;Slow Learners (2015);Aprendedores lentos  (2015);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt02537390;https://www.themoviedb.org/movie/333287;2;;
144352;Unforgiven (2013);Sin descongelado  (2013);Action;Crime;Drama;;;https://www.imdb.com/es-es/title/tt02347134;https://www.themoviedb.org/movie/141819;0.5;;
144478;Sex. Drugs & Taxation (2013);;Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt02191400;https://www.themoviedb.org/movie/211005;4.5;;
144522;Sky High (2003);Cielo alto  (2003);Action;Horror;Thriller;;;https://www.imdb.com/es-es/title/tt0398563;https://www.themoviedb.org/movie/5846;2;;
144606;Confessions of a Dangerous Mind (2002);Confesiones de una mente peligrosa  (2002);Comedy;Crime;Drama;Romance;Thriller;https://www.imdb.com/es-es/title/tt0270288;https://www.themoviedb.org/movie/4912;4;;
144620;Goosebumps (2015);Piel de gallina  (2015);Adventure;Comedy;Horror;;;https://www.imdb.com/es-es/title/tt01051904;https://www.themoviedb.org/movie/257445;2;;
144714;The Perfect Guy (2015);El chico perfecto  (2015);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt03862750;https://www.themoviedb.org/movie/304372;1.5;;
144716;Rock the Kasbah (2015);Rock the Kasbah  (2015);Comedy;;;;;https://www.imdb.com/es-es/title/tt03164256;https://www.themoviedb.org/movie/253414;2;;
144734;Freaks of Nature (2015);Freaks of Nature  (2015);Comedy;Horror;Sci-Fi;;;https://www.imdb.com/es-es/title/tt01817771;https://www.themoviedb.org/movie/218784;4.5;;
144976;Bone Tomahawk (2015);Hueso tomahawk  (2015);Horror;Western;;;;https://www.imdb.com/es-es/title/tt02494362;https://www.themoviedb.org/movie/294963;4.5;;
145080;Extraordinary Tales (2015);Cuentos extraordinarios  (2015);Animation;Horror;Mystery;;;https://www.imdb.com/es-es/title/tt03454574;https://www.themoviedb.org/movie/329020;2.5;;
145150;The Dressmaker (2015);El modista  (2015);Comedy;Drama;Thriller;;;https://www.imdb.com/es-es/title/tt02910904;https://www.themoviedb.org/movie/298382;3;;
145283;Nowitzki: The Perfect Shot (2014);Nowitzki: la foto perfecta  (2014);Documentary;;;;;https://www.imdb.com/es-es/title/tt03626804;https://www.themoviedb.org/movie/291343;3.5;;
145418;Trumbo (2015);Trumbo  (2015);Drama;;;;;https://www.imdb.com/es-es/title/tt03203606;https://www.themoviedb.org/movie/294016;4;;
145491;Our Lips Are Sealed (2000);Nuestros labios est†n sellados  (2000);Children;Comedy;Drama;;;https://www.imdb.com/es-es/title/tt0270560;https://www.themoviedb.org/movie/34729;3.5;;
145724;Idaho Transfer (1973);Transferencia de Idaho  (1973);Sci-Fi;;;;;https://www.imdb.com/es-es/title/tt071647;https://www.themoviedb.org/movie/74836;0.5;;
145745;Witch Hunt (1999);Caza de brujas  (1999);Crime;Drama;;;;https://www.imdb.com/es-es/title/tt0187598;https://www.themoviedb.org/movie/268788;2.5;;
145839;Concussion (2015);Conmoci¢n cerebral  (2015);Drama;;;;;https://www.imdb.com/es-es/title/tt03322364;https://www.themoviedb.org/movie/321741;2.5;;
145935;Peanuts Movie. The (2015);;Adventure;Animation;Children;Comedy;;https://www.imdb.com/es-es/title/tt02452042;https://www.themoviedb.org/movie/227973;1.5;;
145951;Bloodsport: The Dark Kumite (1999);Bloodsport: The Dark Kumite  (1999);Action;Thriller;;;;https://www.imdb.com/es-es/title/tt0172184;https://www.themoviedb.org/movie/36693;0.5;;
145994;Formula of Love (1984);F¢rmula de amor  (1984);Comedy;;;;;https://www.imdb.com/es-es/title/tt0216755;https://www.themoviedb.org/movie/27940;5;;
146024;A Man from Boulevard des Capucines (1987);Un hombre de Boulevard des Capucines  (1987);Comedy;Romance;Western;;;https://www.imdb.com/es-es/title/tt092745;https://www.themoviedb.org/movie/45227;4;;
146028;The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981);Las aventuras de Sherlock Holmes y el Dr. Watson: The Hound of the Baskervilles  (1981);Crime;Mystery;;;;https://www.imdb.com/es-es/title/tt083100;https://www.themoviedb.org/movie/84254;4;;
146210;Blue Mountain State: The Rise of Thadland (2015);Blue Mountain State: The Rise of Thadland  (2015);Comedy;;;;;https://www.imdb.com/es-es/title/tt03748440;https://www.themoviedb.org/movie/288171;3;;
146244;Dil To Pagal Hai (1997);Dil a Pagal Hai  (1997);Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt0118983;https://www.themoviedb.org/movie/13986;4;;
146309;The Boy and the Beast (2015);El ni§o y la bestia  (2015);Action;Adventure;Animation;;;https://www.imdb.com/es-es/title/tt04272866;https://www.themoviedb.org/movie/315465;4;;
146656;Creed (2015);Credo  (2015);Drama;;;;;https://www.imdb.com/es-es/title/tt03076658;https://www.themoviedb.org/movie/312221;3.8;;
146662;Dragons: Gift of the Night Fury (2011);Dragones: regalo de la noche  (2011);Adventure;Animation;Comedy;;;https://www.imdb.com/es-es/title/tt02065968;https://www.themoviedb.org/movie/91417;5;;
146682;Twinsters (2015);Gemelo  (2015);Documentary;;;;;https://www.imdb.com/es-es/title/tt02980626;https://www.themoviedb.org/movie/324325;4;;
146684;Cosmic Scrat-tastrophe (2015);T†strofe c¢smico  (2015);Animation;Children;Comedy;;;https://www.imdb.com/es-es/title/tt05184298;https://www.themoviedb.org/movie/367326;5;;
146688;Solace (2015);Consuelo  (2015);Fantasy;Mystery;Thriller;;;https://www.imdb.com/es-es/title/tt01291570;https://www.themoviedb.org/movie/339527;2;;
146730;Lost in the Sun (2015);Perdido en el sol  (2015);Action;Drama;Thriller;;;https://www.imdb.com/es-es/title/tt03593046;https://www.themoviedb.org/movie/360203;2;;
146986;Le Ma«©tre d'«∏cole (1981);Le Ma∆©Tre D'∏ Cole  (1981);Comedy;;;;;https://www.imdb.com/es-es/title/tt082726;https://www.themoviedb.org/movie/53179;4;;
147002;Eros (2004);Eros  (2004);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0343663;https://www.themoviedb.org/movie/39850;4;;
147142;Those Happy Days (2006);Esos d°as felices  (2006);Children;Comedy;;;;https://www.imdb.com/es-es/title/tt0478566;https://www.themoviedb.org/movie/19100;3;;
147196;The Girls (1961);Las chicas  (1961);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt0134614;https://www.themoviedb.org/movie/20975;5;;
147250;The Adventures of Sherlock Holmes and Doctor Watson;Las aventuras de Sherlock Holmes y Doctor Watson;(no genres listed);;;;;https://www.imdb.com/es-es/title/tt0229922;https://www.themoviedb.org/movie/127605;5;;
147282;What Men Still Talk About (2011);De lo que los hombres todav°a hablan  (2011);Comedy;;;;;https://www.imdb.com/es-es/title/tt01863347;https://www.themoviedb.org/movie/83456;4;;
147286;The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983);Las aventuras de Sherlock Holmes y Doctor Watson: los tesoros de Agra  (1983);Crime;Mystery;;;;https://www.imdb.com/es-es/title/tt086333;https://www.themoviedb.org/movie/127608;5;;
147300;Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986);Aventuras de Sherlock Holmes y el Dr. Watson: el siglo XX se acerca  (1986);Crime;Mystery;;;;https://www.imdb.com/es-es/title/tt091942;https://www.themoviedb.org/movie/270393;5;;
147326;The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980);Las aventuras de Sherlock Holmes y Doctor Watson: King of Blackmailers  (1980);Crime;Mystery;;;;https://www.imdb.com/es-es/title/tt0459944;https://www.themoviedb.org/movie/126846;5;;
147328;The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979);Las aventuras de Sherlock Holmes y el Dr. Watson: firma sangrienta  (1979);Crime;;;;;https://www.imdb.com/es-es/title/tt080263;https://www.themoviedb.org/movie/72093;5;;
147330;Sherlock Holmes and Dr. Watson: Acquaintance (1979);Sherlock Holmes y Dr. Watson: conocido  (1979);Crime;;;;;https://www.imdb.com/es-es/title/tt079902;https://www.themoviedb.org/movie/72095;5;;
147372;Doctor Who: Last Christmas (2014);Doctor Who: la £ltima Navidad  (2014);Adventure;Drama;Fantasy;Sci-Fi;;https://www.imdb.com/es-es/title/tt04050552;https://www.themoviedb.org/movie/317182;3.8;;
147374;Doctor Who: The Doctor. the Widow and the Wardrobe (2011);;Adventure;Drama;;;;https://www.imdb.com/es-es/title/tt01998643;https://www.themoviedb.org/movie/315623;4.2;;
147376;Doctor Who: A Christmas Carol (2010);Doctor Who: un villancico de Navidad  (2010);Sci-Fi;;;;;https://www.imdb.com/es-es/title/tt01672218;https://www.themoviedb.org/movie/315620;4.8;;
147378;Doctor Who: Planet of the Dead (2009);Doctor Who: Planeta de los muertos  (2009);Adventure;Children;Drama;Sci-Fi;;https://www.imdb.com/es-es/title/tt01337072;https://www.themoviedb.org/movie/282963;3;;
147380;Doctor Who: The Next Doctor (2008);Doctor Who: El pr¢ximo doctor  (2008);Adventure;Children;Drama;Sci-Fi;;https://www.imdb.com/es-es/title/tt01321969;https://www.themoviedb.org/movie/317190;2.9;;
147382;Doctor Who: Voyage Of The Damned (2007);Doctor Who: Viaje de los malditos  (2007);Action;Sci-Fi;;;;https://www.imdb.com/es-es/title/tt01061123;https://www.themoviedb.org/movie/335209;4.5;;
147384;Doctor Who: The Runaway Bride (2007);Doctor Who: La novia fugitiva  (2007);Sci-Fi;;;;;https://www.imdb.com/es-es/title/tt0827573;https://www.themoviedb.org/movie/282758;4;;
147410;A Perfect Day (2015);Un d°a perfecto  (2015);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt03577624;https://www.themoviedb.org/movie/321751;5;;
147657;Masked Avengers (1981);Avengers enmascarados  (1981);Action;;;;;https://www.imdb.com/es-es/title/tt082153;https://www.themoviedb.org/movie/63441;4;;
147662;Return of the One-Armed Swordsman (1969);Retorno del espadach°n de un solo brazo  (1969);Action;Adventure;;;;https://www.imdb.com/es-es/title/tt064265;https://www.themoviedb.org/movie/48300;3;;
147936;The Lord's Lantern in Budapest (1999);La linterna del Se§or en Budapest  (1999);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0185534;https://www.themoviedb.org/movie/104515;4.5;;
148166;Hitchcock/Truffaut (2015);Hitchcock/Truffaut  (2015);Documentary;;;;;https://www.imdb.com/es-es/title/tt03748512;https://www.themoviedb.org/movie/339751;3.5;;
148172;The 5th Wave (2016);La quinta ola  (2016);Adventure;Sci-Fi;Thriller;;;https://www.imdb.com/es-es/title/tt02304933;https://www.themoviedb.org/movie/299687;2.5;;
148238;A Very Murray Christmas (2015);Una Navidad muy Murray  (2015);Comedy;;;;;https://www.imdb.com/es-es/title/tt04537842;https://www.themoviedb.org/movie/364067;2.5;;
148424;Chi-Raq (2015);Chi-raq  (2015);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt04594834;https://www.themoviedb.org/movie/340275;3.8;;
148482;Truth (2015);Verdad  (2015);Drama;;;;;https://www.imdb.com/es-es/title/tt03859076;https://www.themoviedb.org/movie/300693;3;;
148592;Just Jim (2015);Solo Jim  (2015);Comedy;;;;;https://www.imdb.com/es-es/title/tt03291148;https://www.themoviedb.org/movie/323656;3;;
148626;Big Short. The (2015);;Drama;;;;;https://www.imdb.com/es-es/title/tt01596363;https://www.themoviedb.org/movie/318846;4;;
148632;Applesauce (2015);Coba  (2015);Comedy;;;;;https://www.imdb.com/es-es/title/tt04270878;https://www.themoviedb.org/movie/333088;4.5;;
148652;The Ridiculous 6 (2015);El rid°culo 6  (2015);Comedy;Western;;;;https://www.imdb.com/es-es/title/tt02479478;https://www.themoviedb.org/movie/347969;3.3;;
148667;John Mulaney: The Comeback Kid (2015);John Mulaney: El ni§o de regreso  (2015);Comedy;;;;;https://www.imdb.com/es-es/title/tt05069564;https://www.themoviedb.org/movie/367735;3.5;;
148671;Saw (2003);Sierra  (2003);Crime;Horror;;;;https://www.imdb.com/es-es/title/tt0495241;https://www.themoviedb.org/movie/246355;4.5;;
148675;North Pole: Open For Christmas (2015);Polo Norte: abierto para Navidad  (2015);Children;Fantasy;;;;https://www.imdb.com/es-es/title/tt04843046;https://www.themoviedb.org/movie/369879;2;;
148709;Mojave (2015);Mojave  (2015);Thriller;;;;;https://www.imdb.com/es-es/title/tt02322517;https://www.themoviedb.org/movie/237584;2;;
148775;Wizards of Waverly Place: The Movie (2009);Wizards of Waverly Place: The Movie  (2009);Adventure;Children;Comedy;Drama;Fantasy;https://www.imdb.com/es-es/title/tt01369845;https://www.themoviedb.org/movie/26736;4;;
148881;World of Tomorrow (2015);Mundo del ma§ana  (2015);Animation;Comedy;;;;https://www.imdb.com/es-es/title/tt04171032;https://www.themoviedb.org/movie/303867;4.5;;
148888;Zoolander 2 (2016);Zoolander 2  (2016);Comedy;;;;;https://www.imdb.com/es-es/title/tt01608290;https://www.themoviedb.org/movie/329833;2.5;;
148956;How to Be Single (2016);C¢mo estar soltero  (2016);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt01292566;https://www.themoviedb.org/movie/259694;3.1;;
148978;Blue Exorcist: The Movie (2012);Blue Exorcist: The Movie  (2012);Animation;Fantasy;Horror;Mystery;;https://www.imdb.com/es-es/title/tt03028018;https://www.themoviedb.org/movie/201223;4;;
148982;Devil Dog: The Hound of Hell (1978);Diable Dog: El sabueso del infierno  (1978);Horror;;;;;https://www.imdb.com/es-es/title/tt077429;https://www.themoviedb.org/movie/26702;4;;
149011;He Never Died (2015);El nunca muri¢  (2015);Comedy;Drama;Horror;;;https://www.imdb.com/es-es/title/tt02386404;https://www.themoviedb.org/movie/279690;3.5;;
149144;Parasyte: Part 1 (2014);Parasyte: Parte 1  (2014);Horror;Sci-Fi;;;;https://www.imdb.com/es-es/title/tt03345472;https://www.themoviedb.org/movie/282069;4;;
149146;Parasyte: Part 2 (2015);Parasyte: Parte 2  (2015);Horror;Sci-Fi;;;;https://www.imdb.com/es-es/title/tt03345474;https://www.themoviedb.org/movie/282070;4;;
149330;A Cosmic Christmas (1977);Una Navidad c¢smica  (1977);(no genres listed);;;;;https://www.imdb.com/es-es/title/tt0182015;https://www.themoviedb.org/movie/125464;4;;
149334;Nocturnal Animals;Animales nocturnos;Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt04550098;https://www.themoviedb.org/movie/340666;3;;
149350;Lumberjack Man (2015);Hombre le§ador  (2015);Comedy;Horror;;;;https://www.imdb.com/es-es/title/tt03201722;https://www.themoviedb.org/movie/356486;5;;
149352;Daddy's Home (2015);La casa de pap†  (2015);Comedy;;;;;https://www.imdb.com/es-es/title/tt01528854;https://www.themoviedb.org/movie/274167;2.7;;
149354;Sisters (2015);Hermanas  (2015);Children;Comedy;;;;https://www.imdb.com/es-es/title/tt01850457;https://www.themoviedb.org/movie/266294;2.5;;
149380;'Tis the Season for Love (2015);Es la temporada de amor  (2015);Romance;;;;;https://www.imdb.com/es-es/title/tt05056034;https://www.themoviedb.org/movie/362886;1.5;;
149406;Kung Fu Panda 3 (2016);Kung Fu Panda 3  (2016);Action;Adventure;Animation;;;https://www.imdb.com/es-es/title/tt02267968;https://www.themoviedb.org/movie/140300;3.4;;
149508;Spellbound (2011);Hechizado  (2011);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt02132405;https://www.themoviedb.org/movie/92499;5;;
149566;Unicorn City (2012);Ciudad de Unicornio  (2012);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt01734589;https://www.themoviedb.org/movie/102051;5;;
149590;Standoff (2016);Punto muerto  (2016);Thriller;;;;;https://www.imdb.com/es-es/title/tt03703908;https://www.themoviedb.org/movie/344041;2.5;;
149612;Swelter (2014);Abrasarse  (2014);Action;Drama;Thriller;;;https://www.imdb.com/es-es/title/tt02112277;https://www.themoviedb.org/movie/256687;2;;
149830;Pride and Prejudice and Zombies (2016);Orgullo y prejuicio y zombis  (2016);Comedy;Horror;Romance;Thriller;;https://www.imdb.com/es-es/title/tt01374989;https://www.themoviedb.org/movie/58431;4.5;;
149902;Garm Wars: The Last Druid (2014);Garm Wars: El £ltimo druida  (2014);Action;Sci-Fi;Thriller;;;https://www.imdb.com/es-es/title/tt02504640;https://www.themoviedb.org/movie/302026;2;;
150254;The Devil's Candy (2015);El dulce del diablo  (2015);Horror;;;;;https://www.imdb.com/es-es/title/tt04935372;https://www.themoviedb.org/movie/354216;2;;
150401;Close Range (2015);Rango corto  (2015);Action;Crime;;;;https://www.imdb.com/es-es/title/tt03511596;https://www.themoviedb.org/movie/325173;3;;
150548;Sherlock: The Abominable Bride (2016);Sherlock: La novia abominable  (2016);Action;Crime;Drama;Mystery;Thriller;https://www.imdb.com/es-es/title/tt03845232;https://www.themoviedb.org/movie/370646;3.9;;
150554;The Love Bug (1997);El error de amor  (1997);Adventure;Children;Comedy;Fantasy;;https://www.imdb.com/es-es/title/tt0119571;https://www.themoviedb.org/movie/32643;5;;
150596;Doctor Who: The Husbands of River Song (2015);Doctor Who: Los maridos de la canci¢n del r°o  (2015);Comedy;Drama;Sci-Fi;;;https://www.imdb.com/es-es/title/tt04701546;https://www.themoviedb.org/movie/371759;4.3;;
150604;Moonwalkers (2015);Caminantes de luna  (2015);Comedy;;;;;https://www.imdb.com/es-es/title/tt02718440;https://www.themoviedb.org/movie/272548;2.5;;
150696;Tomorrow (2015);Ma§ana  (2015);Documentary;;;;;https://www.imdb.com/es-es/title/tt04449576;https://www.themoviedb.org/movie/371492;4.5;;
